image_path,label
/content/drive/My Drive/facial_expression_dataset/train/surprise/25488.jpg,surprise
/content/drive/My Drive/facial_expression_dataset/train/angry/30497.jpg,angry
/content/drive/My Drive/facial_expression_dataset/train/fear/20191.jpg,fear
/content/drive/My Drive/facial_expression_dataset/train/fear/4508.jpg,fear
/content/drive/My Drive/facial_expression_dataset/train/happy/15357.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/fear/31864.jpg,fear
/content/drive/My Drive/facial_expression_dataset/train/fear/34181.jpg,fear
/content/drive/My Drive/facial_expression_dataset/train/happy/15874.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/sad/7500.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/surprise/13173.jpg,surprise
/content/drive/My Drive/facial_expression_dataset/train/fear/26533.jpg,fear
/content/drive/My Drive/facial_expression_dataset/train/happy/15402.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/fear/27817.jpg,fear
/content/drive/My Drive/facial_expression_dataset/train/sad/24808.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/neutral/3258.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/angry/4801.jpg,angry
/content/drive/My Drive/facial_expression_dataset/train/sad/33282.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/neutral/16453.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/neutral/28451.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/happy/24235.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/happy/9129.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/neutral/29885.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/neutral/34715.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/happy/11285.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/happy/28943.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/happy/7985.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/sad/34164.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/happy/10066.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/surprise/7950.jpg,surprise
/content/drive/My Drive/facial_expression_dataset/train/happy/6329.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/happy/3287.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/neutral/3325.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/happy/32063.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/happy/26598.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/fear/575.jpg,fear
/content/drive/My Drive/facial_expression_dataset/train/angry/31485.jpg,angry
/content/drive/My Drive/facial_expression_dataset/train/angry/14604.jpg,angry
/content/drive/My Drive/facial_expression_dataset/train/fear/10384.jpg,fear
/content/drive/My Drive/facial_expression_dataset/train/neutral/8905.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/surprise/22960.jpg,surprise
/content/drive/My Drive/facial_expression_dataset/train/neutral/21240.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/fear/35880.jpg,fear
/content/drive/My Drive/facial_expression_dataset/train/happy/16227.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/sad/23988.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/neutral/28778.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/sad/30659.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/sad/8109.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/surprise/6273.jpg,surprise
/content/drive/My Drive/facial_expression_dataset/train/sad/35262.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/surprise/18502.jpg,surprise
/content/drive/My Drive/facial_expression_dataset/train/neutral/18426.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/happy/13197.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/happy/5000.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/angry/12443.jpg,angry
/content/drive/My Drive/facial_expression_dataset/train/neutral/15401.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/angry/10122.jpg,angry
/content/drive/My Drive/facial_expression_dataset/train/sad/30715.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/sad/27714.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/neutral/15213.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/neutral/27942.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/angry/7983.jpg,angry
/content/drive/My Drive/facial_expression_dataset/train/sad/166.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/surprise/14755.jpg,surprise
/content/drive/My Drive/facial_expression_dataset/train/neutral/12774.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/angry/24326.jpg,angry
/content/drive/My Drive/facial_expression_dataset/train/angry/8965.jpg,angry
/content/drive/My Drive/facial_expression_dataset/train/happy/863.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/happy/35197.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/surprise/329.jpg,surprise
/content/drive/My Drive/facial_expression_dataset/train/happy/24973.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/happy/29036.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/angry/17181.jpg,angry
/content/drive/My Drive/facial_expression_dataset/train/neutral/28588.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/happy/2979.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/happy/20963.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/angry/18177.jpg,angry
/content/drive/My Drive/facial_expression_dataset/train/surprise/24478.jpg,surprise
/content/drive/My Drive/facial_expression_dataset/train/neutral/31798.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/neutral/29380.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/angry/7180.jpg,angry
/content/drive/My Drive/facial_expression_dataset/train/sad/19358.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/happy/13170.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/neutral/13081.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/surprise/8926.jpg,surprise
/content/drive/My Drive/facial_expression_dataset/train/fear/7678.jpg,fear
/content/drive/My Drive/facial_expression_dataset/train/neutral/17025.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/fear/17395.jpg,fear
/content/drive/My Drive/facial_expression_dataset/train/disgust/31368.jpg,disgust
/content/drive/My Drive/facial_expression_dataset/train/neutral/30454.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/angry/9485.jpg,angry
/content/drive/My Drive/facial_expression_dataset/train/angry/2749.jpg,angry
/content/drive/My Drive/facial_expression_dataset/train/angry/33401.jpg,angry
/content/drive/My Drive/facial_expression_dataset/train/sad/13595.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/neutral/29774.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/neutral/23845.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/neutral/12701.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/angry/33796.jpg,angry
/content/drive/My Drive/facial_expression_dataset/train/surprise/819.jpg,surprise
/content/drive/My Drive/facial_expression_dataset/train/disgust/6331.jpg,disgust
/content/drive/My Drive/facial_expression_dataset/train/surprise/32444.jpg,surprise
/content/drive/My Drive/facial_expression_dataset/train/sad/17463.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/happy/30975.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/neutral/20854.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/neutral/28231.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/happy/19947.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/neutral/34903.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/sad/23894.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/happy/1085.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/neutral/24682.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/happy/23234.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/angry/25586.jpg,angry
/content/drive/My Drive/facial_expression_dataset/train/neutral/28904.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/happy/21617.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/sad/25535.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/happy/24100.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/fear/29429.jpg,fear
/content/drive/My Drive/facial_expression_dataset/train/sad/10588.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/fear/10582.jpg,fear
/content/drive/My Drive/facial_expression_dataset/train/fear/14325.jpg,fear
/content/drive/My Drive/facial_expression_dataset/train/happy/6012.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/happy/21303.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/fear/10067.jpg,fear
/content/drive/My Drive/facial_expression_dataset/train/happy/29039.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/fear/4507.jpg,fear
/content/drive/My Drive/facial_expression_dataset/train/sad/631.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/fear/5213.jpg,fear
/content/drive/My Drive/facial_expression_dataset/train/neutral/4231.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/surprise/34169.jpg,surprise
/content/drive/My Drive/facial_expression_dataset/train/angry/2823.jpg,angry
/content/drive/My Drive/facial_expression_dataset/train/surprise/35175.jpg,surprise
/content/drive/My Drive/facial_expression_dataset/train/neutral/2882.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/angry/20110.jpg,angry
/content/drive/My Drive/facial_expression_dataset/train/surprise/35174.jpg,surprise
/content/drive/My Drive/facial_expression_dataset/train/angry/30545.jpg,angry
/content/drive/My Drive/facial_expression_dataset/train/happy/24081.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/neutral/15481.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/neutral/25103.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/happy/34845.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/happy/5379.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/sad/23236.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/neutral/32149.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/happy/2507.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/sad/33743.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/fear/33626.jpg,fear
/content/drive/My Drive/facial_expression_dataset/train/surprise/28986.jpg,surprise
/content/drive/My Drive/facial_expression_dataset/train/fear/8602.jpg,fear
/content/drive/My Drive/facial_expression_dataset/train/sad/6775.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/angry/35051.jpg,angry
/content/drive/My Drive/facial_expression_dataset/train/happy/10159.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/happy/13269.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/surprise/16090.jpg,surprise
/content/drive/My Drive/facial_expression_dataset/train/neutral/6682.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/angry/26463.jpg,angry
/content/drive/My Drive/facial_expression_dataset/train/angry/4852.jpg,angry
/content/drive/My Drive/facial_expression_dataset/train/angry/20820.jpg,angry
/content/drive/My Drive/facial_expression_dataset/train/surprise/28651.jpg,surprise
/content/drive/My Drive/facial_expression_dataset/train/neutral/7155.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/neutral/6857.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/happy/23645.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/happy/33947.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/sad/31416.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/fear/4471.jpg,fear
/content/drive/My Drive/facial_expression_dataset/train/fear/3461.jpg,fear
/content/drive/My Drive/facial_expression_dataset/train/happy/2222.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/fear/32504.jpg,fear
/content/drive/My Drive/facial_expression_dataset/train/happy/6604.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/angry/5039.jpg,angry
/content/drive/My Drive/facial_expression_dataset/train/sad/642.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/happy/21979.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/surprise/9942.jpg,surprise
/content/drive/My Drive/facial_expression_dataset/train/neutral/8142.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/neutral/26151.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/fear/10086.jpg,fear
/content/drive/My Drive/facial_expression_dataset/train/neutral/6838.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/happy/6663.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/sad/10688.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/sad/5889.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/neutral/27330.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/happy/21202.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/sad/29783.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/surprise/2946.jpg,surprise
/content/drive/My Drive/facial_expression_dataset/train/happy/4466.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/angry/9873.jpg,angry
/content/drive/My Drive/facial_expression_dataset/train/neutral/31380.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/fear/12510.jpg,fear
/content/drive/My Drive/facial_expression_dataset/train/surprise/28402.jpg,surprise
/content/drive/My Drive/facial_expression_dataset/train/happy/29934.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/happy/29130.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/sad/87.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/angry/7363.jpg,angry
/content/drive/My Drive/facial_expression_dataset/train/angry/27728.jpg,angry
/content/drive/My Drive/facial_expression_dataset/train/happy/6099.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/sad/6550.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/neutral/34670.jpg,neutral
